package,file,symbol,kind,current_owner,final_owner,classification,semantic_id,schema,differential
analysis/engine/callboundary,normal_return_facts.go,EscapeEventStore,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,FrozenTableEffectSite,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,FrozenTableFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,IsFrozenTableEffectSite,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,IsPathInvalidationEffectSite,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,IsPathStructuralPreservingInvalidationEffectSite,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,KeyMembershipFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,LifecycleAcquire,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,LifecycleEscape,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,LifecycleFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,LifecycleKind,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,LifecycleNone,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,LifecycleTransition,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,NormalReturnFacts,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,NormalReturnFacts.Append,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,NormalReturnFacts.Empty,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,NumFloorFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,PathInvalidationEffectSite,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,PathInvalidationFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,PathPresenceImplicationFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,PathStaticMemberDeltaFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,PathStaticMemberFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,PathStructuralPreservingInvalidationEffectSite,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,PathValueFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,ProjectPathRefinementValue,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,RelConstraintFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,RelOperand,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_facts.go,StoreRelationFact,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,BindNormalReturnFactLanes,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneBranchProofs,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneChannelSelects,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneDynamicAllValues,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneDynamicIndexFacts,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneDynamicValueKeys,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneEffectDeltas,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneEscapeEvents,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneFrozenTables,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneKeyMemberships,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneLifecycleFacts,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneNumFloors,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LanePathInvalidations,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LanePathPresenceImplications,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LanePathRefinements,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LanePathStaticMemberDeltas,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LanePathStaticMembers,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LanePersistentPathWrites,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneRelConstraints,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,LaneStoreRelations,const,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLane,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLane.Append,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLane.FieldName,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLane.FiltersByPath,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLane.ID,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLane.Len,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLaneBinding,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLaneID,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFactLanes,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFacts.DropFactsTouchingPaths,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnFacts.FilterPaths,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,normal_return_lanes.go,NormalReturnPathPredicate,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,path_bindings.go,IsConcreteSymbolPath,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,path_bindings.go,NewPathBindings,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,path_bindings.go,PathBindings,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,path_bindings.go,PathBindings.Substitute,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,path_bindings.go,PathRootedInReturnSlots,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,path_bindings.go,ReturnSlotIndex,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,protected_typestate.go,JoinProtectedCallTypestate,func,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,protected_typestate.go,ProtectedCallTypestate,type,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,protected_typestate.go,ProtectedCallTypestate.Clone,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,protected_typestate.go,ProtectedCallTypestate.Empty,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,protected_typestate.go,ProtectedCallTypestate.Equal,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/callboundary,protected_typestate.go,ProtectedCallTypestate.LessOrEq,method,analysis/engine/callboundary,,unclassified,,,
analysis/engine/calloutcome,authority.go,HasAuthoritativePostReturnEvidence,func,analysis/engine/calloutcome,,unclassified,,,
analysis/engine/calloutcome,merge.go,ComposeSupplemental,func,analysis/engine/calloutcome,,unclassified,,,
analysis/engine/calloutcome,merge.go,MergeSupplemental,func,analysis/engine/calloutcome,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,BindCallOutcomeSupplementalFactRoles,func,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcome,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcome.Empty,method,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcome.HasPostReturnEvidence,method,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcomeFieldRole,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcomeFieldRoleBinding,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcomeFieldRoles,func,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcomeProvider,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallOutcomeSupplementalFactRoles,func,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamCondition,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamExposure,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamLengthFloor,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamObligation,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamObligationOrigin,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamPathInvalidation,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamPathRefinement,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamPathRelation,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallParamPathWrite,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallPathObligation,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallPathRelationEqual,const,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallPathRelationKind,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallResult,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallReturnConditionRefinement,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallReturnConditionSlotRefinement,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallReturnPresenceRelation,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,call_outcome.go,CallTypestateRequirement,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,outcome_descriptors.go,CallOutcomeDescriptors,func,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,outcome_descriptors.go,CallOutcomeLaneOps,type,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callpayload,outcome_descriptors.go,CallOutcomeLaneOps.PostReturn,method,analysis/engine/callpayload,,unclassified,,,
analysis/engine/callproducer,callproducer.go,FromFacts,func,analysis/engine/callproducer,,unclassified,,,
analysis/engine/callproducer,callproducer.go,Has,func,analysis/engine/callproducer,,unclassified,,,
analysis/engine/callproducer,callproducer.go,HasView,func,analysis/engine/callproducer,analysis/engine/callproducer,boundary-provider,boundary:call-producer-eligibility,go-lua.callproducer.eligibility/v1,fixture:call-producer
analysis/engine/effectlowering,allocation_materialize.go,MaterializeStaticAllocation,func,analysis/engine/effectlowering,,unclassified,,,
analysis/engine/effectlowering,allocation_materialize.go,MaterializedStaticAllocation,type,analysis/engine/effectlowering,,unclassified,,,
analysis/engine/effectlowering,ambient_channel.go,AmbientChannelLifecycleOutcomeProvider,func,analysis/engine/effectlowering,,unclassified,,,
analysis/engine/effectlowering,ambient_channel.go,AmbientChannelLifecycleOutcomeProviderConfig,type,analysis/engine/effectlowering,,unclassified,,,
analysis/engine/effectlowering,ambient_channel.go,AmbientChannelSendOutcomeProvider,func,analysis/engine/effectlowering,,unclassified,,,
analysis/engine/effectlowering,ambient_channel.go,AmbientChannelSendOutcomeProviderConfig,type,analysis/engine/effectlowering,,unclassified,,,
